ID,Block/Item,Mod,Unlocalised name,Class
10632,null,null,null,null
10633,null,null,null,null
10634,null,null,null,null
10635,null,null,null,null
10636,null,null,null,null
10637,null,null,null,null
10638,null,null,null,null
10639,null,null,null,null
10640,null,null,null,null
10641,null,null,null,null
10642,null,null,null,null
10643,null,null,null,null
10644,null,null,null,null
10645,null,null,null,null
10646,null,null,null,null
10647,null,null,null,null
10648,null,null,null,null
10649,null,null,null,null
10650,null,null,null,null
10651,null,null,null,null
10652,null,null,null,null
10653,null,null,null,null
10654,null,null,null,null
10655,null,null,null,null
10656,Item,Additional-Buildcraft-Objects,item.PipePowerSwitch,buildcraft.transport.ItemPipe
10657,Item,Additional-Buildcraft-Objects,item.PipePowerIron,buildcraft.transport.ItemPipe
10658,Item,Additional-Buildcraft-Objects,item.PipePowerDistribution,buildcraft.transport.ItemPipe
10659,null,null,null,null
10660,null,null,null,null
10661,null,null,null,null
10662,null,null,null,null
10663,null,null,null,null
10664,null,null,null,null
10665,null,null,null,null
10666,null,null,null,null
10667,null,null,null,null
10668,null,null,null,null
10669,null,null,null,null
10670,null,null,null,null
10671,null,null,null,null
10672,null,null,null,null
10673,null,null,null,null
10674,null,null,null,null
10675,null,null,null,null
10676,null,null,null,null
10677,null,null,null,null
10678,null,null,null,null
10679,null,null,null,null
10680,null,null,null,null
10681,null,null,null,null
10682,null,null,null,null
10683,null,null,null,null
10684,null,null,null,null
10685,null,null,null,null
10686,null,null,null,null
10687,null,null,null,null
10688,null,null,null,null
10689,null,null,null,null
10690,null,null,null,null
10691,null,null,null,null
10692,null,null,null,null
10693,null,null,null,null
10694,null,null,null,null
10695,null,null,null,null
10696,null,null,null,null
10697,null,null,null,null
10698,null,null,null,null
10699,null,null,null,null
10700,null,null,null,null
10701,null,null,null,null
10702,null,null,null,null
10703,null,null,null,null
10704,null,null,null,null
10705,null,null,null,null
10706,null,null,null,null
10707,null,null,null,null
10708,null,null,null,null
10709,null,null,null,null
10710,null,null,null,null
10711,null,null,null,null
10712,null,null,null,null
10713,null,null,null,null
10714,null,null,null,null
10715,null,null,null,null
10716,null,null,null,null
10717,null,null,null,null
10718,null,null,null,null
10719,null,null,null,null
10720,null,null,null,null
10721,null,null,null,null
10722,null,null,null,null
10723,null,null,null,null
10724,null,null,null,null
10725,null,null,null,null
10726,null,null,null,null
10727,null,null,null,null
10728,null,null,null,null
10729,null,null,null,null
10730,null,null,null,null
10731,null,null,null,null
10732,null,null,null,null
10733,null,null,null,null
10734,null,null,null,null
10735,null,null,null,null
10736,null,null,null,null
10737,null,null,null,null
10738,null,null,null,null
10739,null,null,null,null
10740,null,null,null,null
10741,null,null,null,null
10742,null,null,null,null
10743,null,null,null,null
10744,null,null,null,null
10745,null,null,null,null
10746,null,null,null,null
10747,null,null,null,null
10748,null,null,null,null
10749,null,null,null,null
10750,null,null,null,null
10751,null,null,null,null
10752,null,null,null,null
10753,null,null,null,null
10754,null,null,null,null
10755,null,null,null,null
10756,null,null,null,null
10757,null,null,null,null
10758,null,null,null,null
10759,null,null,null,null
10760,null,null,null,null
10761,null,null,null,null
10762,null,null,null,null
10763,null,null,null,null
10764,null,null,null,null
10765,null,null,null,null
10766,null,null,null,null
10767,null,null,null,null
10768,null,null,null,null
10769,null,null,null,null
10770,null,null,null,null
10771,null,null,null,null
10772,null,null,null,null
10773,null,null,null,null
10774,null,null,null,null
10775,null,null,null,null
10776,null,null,null,null
10777,null,null,null,null
10778,null,null,null,null
10779,null,null,null,null
10780,null,null,null,null
10781,null,null,null,null
10782,null,null,null,null
10783,null,null,null,null
10784,null,null,null,null
10785,null,null,null,null
10786,null,null,null,null
10787,null,null,null,null
10788,null,null,null,null
10789,null,null,null,null
10790,null,null,null,null
10791,null,null,null,null
10792,null,null,null,null
10793,null,null,null,null
10794,null,null,null,null
10795,null,null,null,null
10796,null,null,null,null
10797,null,null,null,null
10798,null,null,null,null
10799,null,null,null,null
10800,Item,TwilightForest,item.nagaScale,twilightforest.item.ItemTF
10801,Item,TwilightForest,item.plateNaga,twilightforest.item.ItemTFNagaArmor
10802,Item,TwilightForest,item.legsNaga,twilightforest.item.ItemTFNagaArmor
10803,Item,TwilightForest,item.scepterTwilight,twilightforest.item.ItemTFTwilightWand
10804,Item,TwilightForest,item.scepterLifeDrain,twilightforest.item.ItemTFLifeDrainWand
10805,Item,TwilightForest,item.scepterZombie,twilightforest.item.ItemTFZombieWand
10806,Item,TwilightForest,item.oreMeter,twilightforest.item.ItemTFOreMeter
10807,Item,TwilightForest,item.magicMap,twilightforest.item.ItemTFMagicMap
10808,Item,TwilightForest,item.mazeMap,twilightforest.item.ItemTFMazeMap
10809,Item,Metallurgy3Base,item.Astral SilverDust,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgy
10810,Item,Metallurgy3Base,item.Astral SilverIngot,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgy
10811,Item,Metallurgy3Base,item.Astral SilverPick,rebelkeithy.mods.keithyutils.items.CustomItemPickaxe
10812,Item,Metallurgy3Base,item.Astral SilverShovel,rebelkeithy.mods.keithyutils.items.CustomItemSpade
10813,Item,Metallurgy3Base,item.Astral SilverAxe,rebelkeithy.mods.keithyutils.items.CustomItemAxe
10814,Item,Metallurgy3Base,item.Astral SilverHoe,rebelkeithy.mods.keithyutils.items.CustomItemHoe
10815,Item,Metallurgy3Base,item.Astral SilverSword,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgySword
10816,Item,Metallurgy3Base,item.Metallurgy:Fantasy/Astral SilverHelmet,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgyArmor
10817,Item,Metallurgy3Base,item.Metallurgy:Fantasy/Astral SilverChest,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgyArmor
10818,Item,Metallurgy3Base,item.Metallurgy:Fantasy/Astral SilverLegs,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgyArmor
10819,Item,Metallurgy3Base,item.Metallurgy:Fantasy/Astral SilverBoots,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgyArmor
10820,null,null,null,null
10821,null,null,null,null
10822,null,null,null,null
10823,null,null,null,null
10824,null,null,null,null
10825,null,null,null,null
10826,null,null,null,null
10827,null,null,null,null
10828,null,null,null,null
10829,null,null,null,null
10830,null,null,null,null
10831,null,null,null,null
10832,null,null,null,null
10833,null,null,null,null
10834,null,null,null,null
10835,null,null,null,null
10836,null,null,null,null
10837,null,null,null,null
10838,null,null,null,null
10839,null,null,null,null
10840,null,null,null,null
10841,null,null,null,null
10842,null,null,null,null
10843,null,null,null,null
10844,null,null,null,null
10845,null,null,null,null
10846,null,null,null,null
10847,null,null,null,null
10848,null,null,null,null
10849,null,null,null,null
10850,null,null,null,null
10851,null,null,null,null
10852,null,null,null,null
10853,null,null,null,null
10854,null,null,null,null
10855,null,null,null,null
10856,null,null,null,null
10857,null,null,null,null
10858,null,null,null,null
10859,null,null,null,null
10860,null,null,null,null
10861,null,null,null,null
10862,null,null,null,null
10863,null,null,null,null
10864,null,null,null,null
10865,null,null,null,null
10866,null,null,null,null
10867,null,null,null,null
10868,null,null,null,null
10869,null,null,null,null
10870,null,null,null,null
10871,null,null,null,null
10872,null,null,null,null
10873,null,null,null,null
10874,null,null,null,null
10875,null,null,null,null
10876,null,null,null,null
10877,null,null,null,null
10878,null,null,null,null
10879,null,null,null,null
10880,null,null,null,null
10881,null,null,null,null
10882,null,null,null,null
10883,null,null,null,null
10884,null,null,null,null
10885,null,null,null,null
10886,null,null,null,null
10887,null,null,null,null
10888,null,null,null,null
10889,null,null,null,null
10890,null,null,null,null
10891,null,null,null,null
10892,null,null,null,null
10893,null,null,null,null
10894,null,null,null,null
10895,null,null,null,null
10896,null,null,null,null
10897,null,null,null,null
10898,null,null,null,null
10899,null,null,null,null
10900,null,null,null,null
10901,null,null,null,null
10902,null,null,null,null
10903,null,null,null,null
10904,null,null,null,null
10905,null,null,null,null
10906,null,null,null,null
10907,null,null,null,null
10908,null,null,null,null
10909,null,null,null,null
10910,null,null,null,null
10911,null,null,null,null
10912,null,null,null,null
10913,null,null,null,null
10914,null,null,null,null
10915,null,null,null,null
10916,null,null,null,null
10917,null,null,null,null
10918,null,null,null,null
10919,null,null,null,null
10920,null,null,null,null
10921,null,null,null,null
10922,null,null,null,null
10923,null,null,null,null
10924,null,null,null,null
10925,null,null,null,null
10926,null,null,null,null
10927,null,null,null,null
10928,null,null,null,null
10929,null,null,null,null
10930,null,null,null,null
10931,null,null,null,null
10932,null,null,null,null
10933,null,null,null,null
10934,null,null,null,null
10935,null,null,null,null
10936,null,null,null,null
10937,null,null,null,null
10938,null,null,null,null
10939,null,null,null,null
10940,null,null,null,null
10941,null,null,null,null
10942,null,null,null,null
10943,null,null,null,null
10944,null,null,null,null
10945,null,null,null,null
10946,null,null,null,null
10947,null,null,null,null
10948,null,null,null,null
10949,null,null,null,null
10950,null,null,null,null
10951,null,null,null,null
10952,null,null,null,null
10953,null,null,null,null
10954,null,null,null,null
10955,null,null,null,null
10956,Item,FinndusFillies,item.horseRaw,myrathi.finndusfillies.item.ItemRawHorseMeat
10957,Item,FinndusFillies,item.leatherTreated,net.minecraft.item.Item
10958,null,null,null,null
10959,null,null,null,null
10960,null,null,null,null
10961,null,null,null,null
10962,null,null,null,null
10963,null,null,null,null
10964,null,null,null,null
10965,null,null,null,null
10966,null,null,null,null
10967,null,null,null,null
10968,null,null,null,null
10969,null,null,null,null
10970,null,null,null,null
10971,null,null,null,null
10972,null,null,null,null
10973,null,null,null,null
10974,null,null,null,null
10975,null,null,null,null
10976,null,null,null,null
10977,null,null,null,null
10978,null,null,null,null
10979,null,null,null,null
10980,null,null,null,null
10981,null,null,null,null
10982,null,null,null,null
10983,null,null,null,null
10984,null,null,null,null
10985,null,null,null,null
10986,null,null,null,null
10987,null,null,null,null
10988,null,null,null,null
10989,null,null,null,null
10990,null,null,null,null
10991,null,null,null,null
10992,null,null,null,null
10993,null,null,null,null
10994,null,null,null,null
10995,null,null,null,null
10996,null,null,null,null
10997,null,null,null,null
10998,null,null,null,null
10999,null,null,null,null
11000,null,null,null,null
11001,null,null,null,null
11002,null,null,null,null
11003,null,null,null,null
11004,null,null,null,null
11005,null,null,null,null
11006,null,null,null,null
11007,null,null,null,null
11008,null,null,null,null
11009,null,null,null,null
11010,null,null,null,null
11011,null,null,null,null
11012,null,null,null,null
11013,null,null,null,null
11014,null,null,null,null
11015,null,null,null,null
11016,null,null,null,null
11017,null,null,null,null
11018,null,null,null,null
11019,null,null,null,null
11020,null,null,null,null
11021,null,null,null,null
11022,null,null,null,null
11023,null,null,null,null
11024,null,null,null,null
11025,null,null,null,null
11026,null,null,null,null
11027,null,null,null,null
11028,null,null,null,null
11029,null,null,null,null
11030,null,null,null,null
11031,null,null,null,null
11032,null,null,null,null
11033,null,null,null,null
11034,null,null,null,null
11035,null,null,null,null
11036,null,null,null,null
11037,null,null,null,null
11038,null,null,null,null
11039,null,null,null,null
11040,null,null,null,null
11041,null,null,null,null
11042,null,null,null,null
11043,null,null,null,null
11044,null,null,null,null
11045,null,null,null,null
11046,null,null,null,null
11047,null,null,null,null
11048,null,null,null,null
11049,null,null,null,null
11050,null,null,null,null
11051,null,null,null,null
11052,null,null,null,null
11053,null,null,null,null
11054,null,null,null,null
11055,null,null,null,null
11056,null,null,null,null
11057,null,null,null,null
11058,null,null,null,null
11059,null,null,null,null
11060,null,null,null,null
11061,null,null,null,null
11062,null,null,null,null
11063,null,null,null,null
11064,null,null,null,null
11065,null,null,null,null
11066,null,null,null,null
11067,null,null,null,null
11068,null,null,null,null
11069,null,null,null,null
11070,null,null,null,null
11071,null,null,null,null
11072,null,null,null,null
11073,null,null,null,null
11074,null,null,null,null
11075,null,null,null,null
11076,null,null,null,null
11077,null,null,null,null
11078,null,null,null,null
11079,null,null,null,null
11080,null,null,null,null
11081,null,null,null,null
11082,null,null,null,null
11083,null,null,null,null
11084,null,null,null,null
11085,null,null,null,null
11086,null,null,null,null
11087,null,null,null,null
11088,null,null,null,null
11089,null,null,null,null
11090,null,null,null,null
11091,null,null,null,null
11092,null,null,null,null
11093,null,null,null,null
11094,null,null,null,null
11095,null,null,null,null
11096,null,null,null,null
11097,null,null,null,null
11098,null,null,null,null
11099,null,null,null,null
11100,null,null,null,null
11101,null,null,null,null
11102,null,null,null,null
11103,null,null,null,null
11104,null,null,null,null
11105,null,null,null,null
11106,null,null,null,null
11107,null,null,null,null
11108,null,null,null,null
11109,null,null,null,null
11110,null,null,null,null
11111,null,null,null,null
11112,null,null,null,null
11113,null,null,null,null
11114,null,null,null,null
11115,null,null,null,null
11116,null,null,null,null
11117,null,null,null,null
11118,null,null,null,null
11119,null,null,null,null
11120,null,null,null,null
11121,null,null,null,null
11122,null,null,null,null
11123,null,null,null,null
11124,null,null,null,null
11125,null,null,null,null
11126,null,null,null,null
11127,null,null,null,null
11128,null,null,null,null
11129,null,null,null,null
11130,null,null,null,null
11131,null,null,null,null
11132,null,null,null,null
11133,null,null,null,null
11134,null,null,null,null
11135,null,null,null,null
11136,null,null,null,null
11137,null,null,null,null
11138,null,null,null,null
11139,null,null,null,null
11140,null,null,null,null
11141,null,null,null,null
11142,null,null,null,null
11143,null,null,null,null
11144,null,null,null,null
11145,null,null,null,null
11146,null,null,null,null
11147,null,null,null,null
11148,null,null,null,null
11149,null,null,null,null
11150,null,null,null,null
11151,null,null,null,null
11152,null,null,null,null
11153,null,null,null,null
11154,null,null,null,null
11155,null,null,null,null
11156,null,null,null,null
11157,null,null,null,null
11158,null,null,null,null
11159,null,null,null,null
11160,null,null,null,null
11161,null,null,null,null
11162,null,null,null,null
11163,null,null,null,null
11164,null,null,null,null
11165,null,null,null,null
11166,null,null,null,null
11167,null,null,null,null
11168,null,null,null,null
11169,null,null,null,null
11170,null,null,null,null
11171,null,null,null,null
11172,null,null,null,null
11173,null,null,null,null
11174,null,null,null,null
11175,null,null,null,null
11176,null,null,null,null
11177,null,null,null,null
11178,null,null,null,null
11179,null,null,null,null
11180,null,null,null,null
11181,null,null,null,null
11182,null,null,null,null
11183,null,null,null,null
11184,null,null,null,null
11185,null,null,null,null
11186,null,null,null,null
11187,null,null,null,null
11188,null,null,null,null
11189,null,null,null,null
11190,null,null,null,null
11191,null,null,null,null
11192,null,null,null,null
11193,null,null,null,null
11194,null,null,null,null
11195,null,null,null,null
11196,null,null,null,null
11197,null,null,null,null
11198,null,null,null,null
11199,null,null,null,null
11200,null,null,null,null
11201,null,null,null,null
11202,null,null,null,null
11203,null,null,null,null
11204,Item,Mekanism,item.null,mekanism.common.item.ItemDust
11205,Item,Mekanism,item.null,mekanism.common.item.ItemIngot
11206,null,null,null,null
11207,null,null,null,null
11208,null,null,null,null
11209,null,null,null,null
11210,null,null,null,null
11211,null,null,null,null
11212,null,null,null,null
11213,null,null,null,null
11214,null,null,null,null
11215,null,null,null,null
11216,null,null,null,null
11217,null,null,null,null
11218,null,null,null,null
11219,Item,Mekanism,item.null,mekanism.common.item.ItemClump
11220,Item,Mekanism,item.null,mekanism.common.item.ItemDirtyDust
11221,null,null,null,null
11222,null,null,null,null
11223,null,null,null,null
11224,null,null,null,null
11225,null,null,null,null
11226,null,null,null,null
11227,null,null,null,null
11228,null,null,null,null
11229,null,null,null,null
11230,null,null,null,null
11231,null,null,null,null
11232,null,null,null,null
11233,null,null,null,null
11234,null,null,null,null
11235,null,null,null,null
11236,null,null,null,null
11237,null,null,null,null
11238,null,null,null,null
11239,null,null,null,null
11240,null,null,null,null
11241,null,null,null,null
11242,null,null,null,null
11243,null,null,null,null
11244,null,null,null,null
11245,null,null,null,null
11246,null,null,null,null
11247,null,null,null,null
11248,null,null,null,null
11249,null,null,null,null
11250,null,null,null,null
11251,null,null,null,null
11252,null,null,null,null
11253,null,null,null,null
11254,null,null,null,null
11255,null,null,null,null
11256,null,null,null,null
11257,null,null,null,null
11258,null,null,null,null
11259,null,null,null,null
11260,null,null,null,null
11261,null,null,null,null
11262,null,null,null,null
11263,null,null,null,null
11264,null,null,null,null
11265,null,null,null,null
11266,null,null,null,null
11267,null,null,null,null
11268,null,null,null,null
11269,null,null,null,null
11270,null,null,null,null
11271,null,null,null,null
11272,null,null,null,null
11273,null,null,null,null
11274,null,null,null,null
11275,null,null,null,null
11276,null,null,null,null
11277,null,null,null,null
11278,null,null,null,null
11279,null,null,null,null
11280,null,null,null,null
11281,null,null,null,null
11282,null,null,null,null
11283,null,null,null,null
11284,null,null,null,null
11285,null,null,null,null
11286,null,null,null,null
11287,null,null,null,null
11288,null,null,null,null
11289,null,null,null,null
11290,null,null,null,null
11291,null,null,null,null
11292,null,null,null,null
11293,null,null,null,null
11294,null,null,null,null
11295,null,null,null,null
11296,null,null,null,null
11297,null,null,null,null
11298,null,null,null,null
11299,null,null,null,null
11300,null,null,null,null
11301,null,null,null,null
11302,null,null,null,null
11303,null,null,null,null
11304,null,null,null,null
11305,null,null,null,null
11306,null,null,null,null
11307,Item,ImmibisCore,item.tubestuff.jammer,net.minecraft.item.Item
11308,null,null,null,null
11309,null,null,null,null
11310,null,null,null,null
11311,null,null,null,null
11312,null,null,null,null
11313,null,null,null,null
11314,null,null,null,null
11315,null,null,null,null
11316,null,null,null,null
11317,null,null,null,null
11318,null,null,null,null
11319,null,null,null,null
11320,null,null,null,null
11321,null,null,null,null
11322,null,null,null,null
11323,null,null,null,null
11324,null,null,null,null
11325,null,null,null,null
11326,null,null,null,null
11327,null,null,null,null
11328,null,null,null,null
11329,null,null,null,null
11330,null,null,null,null
11331,null,null,null,null
11332,null,null,null,null
11333,null,null,null,null
11334,null,null,null,null
11335,null,null,null,null
11336,null,null,null,null
11337,null,null,null,null
11338,null,null,null,null
11339,null,null,null,null
11340,null,null,null,null
11341,null,null,null,null
11342,null,null,null,null
11343,null,null,null,null
11344,null,null,null,null
11345,null,null,null,null
11346,null,null,null,null
11347,null,null,null,null
11348,null,null,null,null
11349,null,null,null,null
11350,null,null,null,null
11351,null,null,null,null
11352,null,null,null,null
11353,null,null,null,null
11354,null,null,null,null
11355,null,null,null,null
11356,null,null,null,null
11357,null,null,null,null
11358,null,null,null,null
11359,null,null,null,null
11360,null,null,null,null
11361,null,null,null,null
11362,null,null,null,null
11363,null,null,null,null
11364,null,null,null,null
11365,null,null,null,null
11366,null,null,null,null
11367,null,null,null,null
11368,null,null,null,null
11369,null,null,null,null
11370,null,null,null,null
11371,null,null,null,null
11372,null,null,null,null
11373,null,null,null,null
11374,null,null,null,null
11375,null,null,null,null
11376,null,null,null,null
11377,null,null,null,null
11378,null,null,null,null
11379,null,null,null,null
11380,null,null,null,null
11381,null,null,null,null
11382,null,null,null,null
11383,null,null,null,null
11384,null,null,null,null
11385,null,null,null,null
11386,null,null,null,null
11387,Item,MFFS,item.mffs:remoteController,mffs.item.ItemRemoteController
11388,Item,MFFS,item.mffs:focusMatrix,mffs.base.ItemMFFS
11389,Item,MFFS,item.mffs:modeCube,mffs.item.mode.ItemModeCube
11390,Item,MFFS,item.mffs:modeSphere,mffs.item.mode.ItemModeSphere
11391,Item,MFFS,item.mffs:modeTube,mffs.item.mode.ItemModeTube
11392,Item,MFFS,item.mffs:modePyramid,mffs.item.mode.ItemModePyramid
11393,Item,MFFS,item.mffs:modeCylinder,mffs.item.mode.ItemModeCylinder
11394,Item,MFFS,item.mffs:modeCustom,mffs.item.mode.ItemModeCustom
11395,Item,MFFS,item.mffs:moduleTranslate,mffs.item.module.ItemModule
11396,Item,MFFS,item.mffs:moduleScale,mffs.item.module.ItemModule
11397,Item,MFFS,item.mffs:moduleRotate,mffs.item.module.ItemModule
11398,Item,MFFS,item.mffs:moduleSpeed,mffs.item.module.ItemModule
11399,Item,MFFS,item.mffs:moduleCapacity,mffs.item.module.ItemModule
11400,Item,MFFS,item.mffs:moduleFusion,mffs.item.module.projector.ItemModuleFusion
11401,Item,MFFS,item.mffs:moduleManipulator,mffs.item.module.projector.ItemModuleManipulator
11402,Item,MFFS,item.mffs:moduleCamouflage,mffs.item.module.ItemModule
11403,Item,MFFS,item.mffs:moduleDisintegration,mffs.item.module.projector.ItemModuleDisintegration
11404,Item,MFFS,item.mffs:moduleShock,mffs.item.module.projector.ItemModuleShock
11405,Item,MFFS,item.mffs:moduleGlow,mffs.item.module.ItemModule
11406,Item,MFFS,item.mffs:moduleSponge,mffs.item.module.projector.ItemModuleSponge
11407,Item,MFFS,item.mffs:moduleStabilize,mffs.item.module.projector.ItemModuleStablize
11408,Item,MFFS,item.mffs:cardBlank,mffs.card.ItemCard
11409,Item,MFFS,item.mffs:cardFrequency,mffs.item.card.ItemCardFrequency
11410,Item,MFFS,item.mffs:cardLink,mffs.item.card.ItemCardLink
11411,Item,MFFS,item.mffs:cardIdentification,mffs.item.card.ItemCardID
11412,Item,MFFS,item.mffs:cardInfinite,mffs.item.card.ItemCardInfinite
11413,Item,MFFS,item.mffs:moduleAntiFriendly,mffs.item.module.interdiction.ItemModuleAntiFriendly
11414,Item,MFFS,item.mffs:moduleAntiHostile,mffs.item.module.interdiction.ItemModuleAntiHostile
11415,Item,MFFS,item.mffs:moduleAntiPersonnel,mffs.item.module.interdiction.ItemModuleAntiPersonnel
11416,Item,MFFS,item.mffs:moduleConfiscate,mffs.item.module.interdiction.ItemModuleConfiscate
11417,Item,MFFS,item.mffs:moduleWarn,mffs.item.module.interdiction.ItemModuleWarn
11418,Item,MFFS,item.mffs:moduleBlockAccess,mffs.item.module.interdiction.ItemModuleInterdictionMatrix
11419,Item,MFFS,item.mffs:moduleBlockAlter,mffs.item.module.interdiction.ItemModuleInterdictionMatrix
11420,Item,MFFS,item.mffs:moduleAntiSpawn,mffs.item.module.interdiction.ItemModuleInterdictionMatrix
11421,Item,MFFS,item.mffs:moduleCollection,mffs.item.module.ItemModule
11422,Item,MFFS,item.mffs:moduleInvert,mffs.item.module.ItemModule
11423,Item,MFFS,item.mffs:moduleSilence,mffs.item.module.ItemModule
11424,Item,MFFS,item.mffs:fortron,mffs.base.ItemMFFS
11425,Item,MFFS,item.mffs:moduleRepulsion,mffs.item.module.projector.ItemModuleRepulsion
11426,null,null,null,null
11427,null,null,null,null
11428,null,null,null,null
11429,null,null,null,null
11430,null,null,null,null
11431,null,null,null,null
11432,null,null,null,null
11433,null,null,null,null
11434,null,null,null,null
11435,null,null,null,null
11436,null,null,null,null
11437,null,null,null,null
11438,null,null,null,null
11439,null,null,null,null
11440,null,null,null,null
11441,null,null,null,null
11442,null,null,null,null
11443,null,null,null,null
11444,null,null,null,null
11445,null,null,null,null
11446,null,null,null,null
11447,null,null,null,null
11448,null,null,null,null
11449,null,null,null,null
11450,null,null,null,null
11451,null,null,null,null
11452,null,null,null,null
11453,null,null,null,null
11454,null,null,null,null
11455,null,null,null,null
11456,Item,Mekanism,item.ElectricBow,mekanism.common.item.ItemElectricBow
11457,null,null,null,null
11458,null,null,null,null
11459,null,null,null,null
11460,null,null,null,null
11461,null,null,null,null
11462,Item,Mekanism,item.EnergyTablet,mekanism.common.item.ItemEnergized
11463,Item,Mekanism,item.SpeedUpgrade,mekanism.common.item.ItemMachineUpgrade
11464,Item,Mekanism,item.EnergyUpgrade,mekanism.common.item.ItemMachineUpgrade
11465,Item,Mekanism,item.Robit,mekanism.common.item.ItemRobit
11466,Item,Mekanism,item.AtomicDisassembler,mekanism.common.item.ItemAtomicDisassembler
11467,Item,Mekanism,item.AtomicCore,mekanism.common.item.ItemMekanism
11468,Item,Mekanism,item.EnrichedAlloy,mekanism.common.item.ItemMekanism
11469,Item,Mekanism,item.ItemProxy,mekanism.common.item.ItemProxy
11470,Item,Mekanism,item.ControlCircuit,mekanism.common.item.ItemMekanism
11471,Item,Mekanism,item.EnrichedIron,mekanism.common.item.ItemMekanism
11472,Item,Mekanism,item.CompressedCarbon,mekanism.common.item.ItemMekanism
11473,Item,Mekanism,item.PortableTeleporter,mekanism.common.item.ItemPortableTeleporter
11474,Item,Mekanism,item.TeleportationCore,mekanism.common.item.ItemMekanism
11475,null,null,null,null
11476,null,null,null,null
11477,Item,Mekanism,item.Configurator,mekanism.common.item.ItemConfigurator
11478,Item,Mekanism,item.NetworkReader,mekanism.common.item.ItemNetworkReader
11479,Item,Mekanism,item.ManganeseAlloy,mekanism.common.item.ItemMekanism
11480,Item,Mekanism,item.WalkieTalkie,mekanism.common.item.ItemWalkieTalkie
11481,null,null,null,null
11482,null,null,null,null
11483,null,null,null,null
11484,null,null,null,null
11485,null,null,null,null
11486,null,null,null,null
11487,null,null,null,null
11488,null,null,null,null
11489,null,null,null,null
11490,null,null,null,null
11491,Item,JAKJ_RedstoneInMotion,item.JAKJ_RedstoneInMotion_ToolItemSet,JAKJ.RedstoneInMotion.ToolItemSet
11492,Item,JAKJ_RedstoneInMotion,item.JAKJ_RedstoneInMotion_SimpleItemSet,JAKJ.RedstoneInMotion.SimpleItemSet
11493,null,null,null,null
11494,null,null,null,null
11495,null,null,null,null
11496,null,null,null,null
11497,null,null,null,null
11498,null,null,null,null
11499,null,null,null,null
11500,null,null,null,null
11501,null,null,null,null
11502,null,null,null,null
11503,null,null,null,null
11504,null,null,null,null
11505,null,null,null,null
11506,null,null,null,null
11507,null,null,null,null
11508,null,null,null,null
11509,null,null,null,null
11510,null,null,null,null
11511,null,null,null,null
11512,null,null,null,null
11513,null,null,null,null
11514,null,null,null,null
11515,null,null,null,null
11516,null,null,null,null
11517,null,null,null,null
11518,null,null,null,null
11519,null,null,null,null
11520,null,null,null,null
11521,null,null,null,null
11522,null,null,null,null
11523,null,null,null,null
11524,null,null,null,null
11525,null,null,null,null
11526,null,null,null,null
11527,null,null,null,null
11528,null,null,null,null
11529,null,null,null,null
11530,null,null,null,null
11531,null,null,null,null
11532,null,null,null,null
11533,null,null,null,null
11534,null,null,null,null
11535,null,null,null,null
11536,null,null,null,null
11537,null,null,null,null
11538,null,null,null,null
11539,null,null,null,null
11540,null,null,null,null
11541,null,null,null,null
11542,null,null,null,null
11543,null,null,null,null
11544,null,null,null,null
11545,null,null,null,null
11546,null,null,null,null
11547,null,null,null,null
11548,null,null,null,null
11549,null,null,null,null
11550,null,null,null,null
11551,null,null,null,null
11552,null,null,null,null
11553,null,null,null,null
11554,null,null,null,null
11555,null,null,null,null
11556,Item,MekanismGenerators,item.SolarPanel,mekanism.common.item.ItemMekanism
11557,Item,MekanismGenerators,item.BioFuel,mekanism.common.item.ItemMekanism
11558,Item,MekanismGenerators,item.ElectrolyticCore,mekanism.common.item.ItemMekanism
11559,null,null,null,null
11560,null,null,null,null
11561,null,null,null,null
11562,null,null,null,null
11563,null,null,null,null
11564,null,null,null,null
11565,null,null,null,null
11566,null,null,null,null
11567,null,null,null,null
11568,null,null,null,null
11569,null,null,null,null
11570,null,null,null,null
11571,null,null,null,null
11572,null,null,null,null
11573,null,null,null,null
11574,null,null,null,null
11575,null,null,null,null
11576,null,null,null,null
11577,null,null,null,null
11578,null,null,null,null
11579,null,null,null,null
11580,null,null,null,null
11581,null,null,null,null
11582,null,null,null,null
11583,null,null,null,null
11584,null,null,null,null
11585,null,null,null,null
11586,null,null,null,null
11587,null,null,null,null
11588,null,null,null,null
11589,null,null,null,null
11590,null,null,null,null
11591,null,null,null,null
11592,null,null,null,null
11593,null,null,null,null
11594,null,null,null,null
11595,null,null,null,null
11596,null,null,null,null
11597,null,null,null,null
11598,null,null,null,null
11599,null,null,null,null
11600,null,null,null,null
11601,null,null,null,null
11602,null,null,null,null
11603,null,null,null,null
11604,null,null,null,null
11605,null,null,null,null
11606,null,null,null,null
11607,null,null,null,null
11608,null,null,null,null
11609,null,null,null,null
11610,null,null,null,null
11611,null,null,null,null
11612,null,null,null,null
11613,null,null,null,null
11614,null,null,null,null
